0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.3002857,33.971428,0.18928571,3.0714285,18.133572,0.3002857,33.971428,0.18928571,3.0714285,18.133572,0.3002857,33.971428,0.18928571,3.0714285,18.133572,0.3002857,33.971428,0.18928571,3.0714285,18.133572
0.37971428,27.971428,0.31928572,8.185714,18.690714,0.37971428,27.971428,0.31928572,8.185714,18.690714,0.37971428,27.971428,0.31928572,8.185714,18.690714,0.37971428,27.971428,0.31928572,8.185714,18.690714
0.31457144,34.82857,0.38357145,8.071428,2.4221425,0.31457144,34.82857,0.38357145,8.071428,2.4221425,0.31457144,34.82857,0.38357145,8.071428,2.4221425,0.31457144,34.82857,0.38357145,8.071428,2.4221425
0.306,30.314285,0.006428574,4.8714285,12.005,0.306,30.314285,0.006428574,4.8714285,12.005,0.306,30.314285,0.006428574,4.8714285,12.005,0.306,30.314285,0.006428574,4.8714285,12.005
0.31,25.685715,0.08071429,8.014286,19.582142,0.31,25.685715,0.08071429,8.014286,19.582142,0.31,25.685715,0.08071429,8.014286,19.582142,0.31,25.685715,0.08071429,8.014286,19.582142
0.49342856,28.485714,0.345,0.70000017,17.966429,0.49342856,28.485714,0.345,0.70000017,17.966429,0.49342856,28.485714,0.345,0.70000017,17.966429,0.49342856,28.485714,0.345,0.70000017,17.966429
0.48885715,33.228573,0.49214286,9.9,19.303572,0.48885715,33.228573,0.49214286,9.9,19.303572,0.48885715,33.228573,0.49214286,9.9,19.303572,0.48885715,33.228573,0.49214286,9.9,19.303572
0.31114286,36.42857,0.2907143,0.18571413,12.506429,0.31114286,36.42857,0.2907143,0.18571413,12.506429,0.31114286,36.42857,0.2907143,0.18571413,12.506429,0.31114286,36.42857,0.2907143,0.18571413,12.506429
0.36542857,29.914286,0.18357143,7.6714287,10.946428,0.36542857,29.914286,0.18357143,7.6714287,10.946428,0.36542857,29.914286,0.18357143,7.6714287,10.946428,0.36542857,29.914286,0.18357143,7.6714287,10.946428
0.48657143,27.4,0.195,6.5571427,2.9235716,0.48657143,27.4,0.195,6.5571427,2.9235716,0.48657143,27.4,0.195,6.5571427,2.9235716,0.48657143,27.4,0.195,6.5571427,2.9235716
0.38257143,29.742857,0.062142853,1.8142856,19.136429,0.38257143,29.742857,0.062142853,1.8142856,19.136429,0.38257143,29.742857,0.062142853,1.8142856,19.136429,0.38257143,29.742857,0.062142853,1.8142856,19.136429
0.49514285,22.542856,0.026428586,6.5857143,4.4835715,0.49514285,22.542856,0.026428586,6.5857143,4.4835715,0.49514285,22.542856,0.026428586,6.5857143,4.4835715,0.49514285,22.542856,0.026428586,6.5857143,4.4835715
0.37228572,38.085712,0.27071428,1.5285715,2.3107142,0.37228572,38.085712,0.27071428,1.5285715,2.3107142,0.37228572,38.085712,0.27071428,1.5285715,2.3107142,0.37228572,38.085712,0.27071428,1.5285715,2.3107142
0.31742856,39.914284,0.47928572,9.957143,17.632143,0.31742856,39.914284,0.47928572,9.957143,17.632143,0.31742856,39.914284,0.47928572,9.957143,17.632143,0.31742856,39.914284,0.47928572,9.957143,17.632143
0.37514284,33.114285,0.28928572,8.3,13.509286,0.37514284,33.114285,0.28928572,8.3,13.509286,0.37514284,33.114285,0.28928572,8.3,13.509286,0.37514284,33.114285,0.28928572,8.3,13.509286
0.3237143,23.857143,0.03642856,3.2428572,8.662143,0.3237143,23.857143,0.03642856,3.2428572,8.662143,0.3237143,23.857143,0.03642856,3.2428572,8.662143,0.3237143,23.857143,0.03642856,3.2428572,8.662143
0.47857141,27.857143,0.24785714,3.7,14.177857,0.47857141,27.857143,0.24785714,3.7,14.177857,0.47857141,27.857143,0.24785714,3.7,14.177857,0.47857141,27.857143,0.24785714,3.7,14.177857
0.45857143,31.342857,0.022142863,8.242857,13.565,0.45857143,31.342857,0.022142863,8.242857,13.565,0.45857143,31.342857,0.022142863,8.242857,13.565,0.45857143,31.342857,0.022142863,8.242857,13.565
0.32714286,21.285715,0.4207143,9.328571,8.606429,0.32714286,21.285715,0.4207143,9.328571,8.606429,0.32714286,21.285715,0.4207143,9.328571,8.606429,0.32714286,21.285715,0.4207143,9.328571,8.606429
0.46314287,31.571428,0.3807143,1.5857142,15.515,0.46314287,31.571428,0.3807143,1.5857142,15.515,0.46314287,31.571428,0.3807143,1.5857142,15.515,0.46314287,31.571428,0.3807143,1.5857142,15.515
0.37342858,32.657143,0.37071428,9.585714,11.837857,0.37342858,32.657143,0.37071428,9.585714,11.837857,0.37342858,32.657143,0.37071428,9.585714,11.837857,0.37342858,32.657143,0.37071428,9.585714,11.837857
0.47,33.285713,0.095000006,5.3857145,8.327857,0.47,33.285713,0.095000006,5.3857145,8.327857,0.47,33.285713,0.095000006,5.3857145,8.327857,0.47,33.285713,0.095000006,5.3857145,8.327857
0.45285714,26.6,0.21071428,1.7571427,17.409286,0.45285714,26.6,0.21071428,1.7571427,17.409286,0.45285714,26.6,0.21071428,1.7571427,17.409286,0.45285714,26.6,0.21071428,1.7571427,17.409286
0.406,23.514286,0.45214286,3.4714286,8.9964285,0.406,23.514286,0.45214286,3.4714286,8.9964285,0.406,23.514286,0.45214286,3.4714286,8.9964285,0.406,23.514286,0.45214286,3.4714286,8.9964285
0.42371428,36.657143,0.125,4.5285716,15.570714,0.42371428,36.657143,0.125,4.5285716,15.570714,0.42371428,36.657143,0.125,4.5285716,15.570714,0.42371428,36.657143,0.125,4.5285716,15.570714
0.49685714,27.457144,0.27928573,2.8142858,8.105,0.49685714,27.457144,0.27928573,2.8142858,8.105,0.49685714,27.457144,0.27928573,2.8142858,8.105,0.49685714,27.457144,0.27928573,2.8142858,8.105
0.394,37.285713,0.44928572,7.614286,11.782143,0.394,37.285713,0.44928572,7.614286,11.782143,0.394,37.285713,0.44928572,7.614286,11.782143,0.394,37.285713,0.44928572,7.614286,11.782143
0.34600002,33.8,0.073571436,5.1857142,13.453571,0.34600002,33.8,0.073571436,5.1857142,13.453571,0.34600002,33.8,0.073571436,5.1857142,13.453571,0.34600002,33.8,0.073571436,5.1857142,13.453571
0.37285715,23.057142,0.18071428,4.957143,19.080715,0.37285715,23.057142,0.18071428,4.957143,19.080715,0.37285715,23.057142,0.18071428,4.957143,19.080715,0.37285715,23.057142,0.18071428,4.957143,19.080715
0.41914284,38.2,0.04499999,4.928571,16.573572,0.41914284,38.2,0.04499999,4.928571,16.573572,0.41914284,38.2,0.04499999,4.928571,16.573572,0.41914284,38.2,0.04499999,4.928571,16.573572
0.43914285,21.22857,0.33214286,2.1,6.4892855,0.43914285,21.22857,0.33214286,2.1,6.4892855,0.43914285,21.22857,0.33214286,2.1,6.4892855,0.43914285,21.22857,0.33214286,2.1,6.4892855
0.33,24.657143,0.13071428,0.3571428,17.910715,0.33,24.657143,0.13071428,0.3571428,17.910715,0.33,24.657143,0.13071428,0.3571428,17.910715,0.33,24.657143,0.13071428,0.3571428,17.910715
0.39,28.714285,0.13928571,3.5,6.8235717,0.39,28.714285,0.13928571,3.5,6.8235717,0.39,28.714285,0.13928571,3.5,6.8235717,0.39,28.714285,0.13928571,3.5,6.8235717
0.48828572,20.314285,0.4892857,9.3,11.392143,0.48828572,20.314285,0.4892857,9.3,11.392143,0.48828572,20.314285,0.4892857,9.3,11.392143,0.48828572,20.314285,0.4892857,9.3,11.392143
0.42314285,30.714285,0.30785716,0.21428573,16.40643,0.42314285,30.714285,0.30785716,0.21428573,16.40643,0.42314285,30.714285,0.30785716,0.21428573,16.40643,0.42314285,30.714285,0.30785716,0.21428573,16.40643
0.486,25.571428,0.4592857,6.3285713,18.467857,0.486,25.571428,0.4592857,6.3285713,18.467857,0.486,25.571428,0.4592857,6.3285713,18.467857,0.486,25.571428,0.4592857,6.3285713,18.467857
0.40142858,22.657143,0.21642858,6.757143,8.495,0.40142858,22.657143,0.21642858,6.757143,8.495,0.40142858,22.657143,0.21642858,6.757143,8.495,0.40142858,22.657143,0.21642858,6.757143,8.495
0.42485714,22.485714,0.07642857,5.6714287,14.122143,0.42485714,22.485714,0.07642857,5.6714287,14.122143,0.42485714,22.485714,0.07642857,5.6714287,14.122143,0.42485714,22.485714,0.07642857,5.6714287,14.122143
0.33685714,23.971428,0.43214285,0.24285686,8.940714,0.33685714,23.971428,0.43214285,0.24285686,8.940714,0.33685714,23.971428,0.43214285,0.24285686,8.940714,0.33685714,23.971428,0.43214285,0.24285686,8.940714
0.48542857,39.285713,0.47357142,2.3285716,17.743572,0.48542857,39.285713,0.47357142,2.3285716,17.743572,0.48542857,39.285713,0.47357142,2.3285716,17.743572,0.48542857,39.285713,0.47357142,2.3285716,17.743572
0.47057143,36.54286,0.020714289,8.414286,2.5335717,0.47057143,36.54286,0.020714289,8.414286,2.5335717,0.47057143,36.54286,0.020714289,8.414286,2.5335717,0.47057143,36.54286,0.020714289,8.414286,2.5335717
0.36028573,28.885714,0.25357142,0.07142818,14.345,0.36028573,28.885714,0.25357142,0.07142818,14.345,0.36028573,28.885714,0.25357142,0.07142818,14.345,0.36028573,28.885714,0.25357142,0.07142818,14.345
0.4082857,39.57143,0.495,3.8428571,12.785,0.4082857,39.57143,0.495,3.8428571,12.785,0.4082857,39.57143,0.495,3.8428571,12.785,0.4082857,39.57143,0.495,3.8428571,12.785
0.4242857,34.028572,0.16928571,0.12857139,1.3635718,0.4242857,34.028572,0.16928571,0.12857139,1.3635718,0.4242857,34.028572,0.16928571,0.12857139,1.3635718,0.4242857,34.028572,0.16928571,0.12857139,1.3635718
0.4997143,23.571428,0.14642857,6.7285714,10.835,0.4997143,23.571428,0.14642857,6.7285714,10.835,0.4997143,23.571428,0.14642857,6.7285714,10.835,0.4997143,23.571428,0.14642857,6.7285714,10.835
0.3322857,38.942856,0.46214285,9.014286,14.567857,0.3322857,38.942856,0.46214285,9.014286,14.567857,0.3322857,38.942856,0.46214285,9.014286,14.567857,0.3322857,38.942856,0.46214285,9.014286,14.567857
0.39114285,29.62857,0.38500002,3.9571428,5.375,0.39114285,29.62857,0.38500002,3.9571428,5.375,0.39114285,29.62857,0.38500002,3.9571428,5.375,0.39114285,29.62857,0.38500002,3.9571428,5.375
0.39685714,25.285715,0.3907143,2.4428573,8.272142,0.39685714,25.285715,0.3907143,2.4428573,8.272142,0.39685714,25.285715,0.3907143,2.4428573,8.272142,0.39685714,25.285715,0.3907143,2.4428573,8.272142
0.40542856,31.857143,0.37214285,4.785714,11.447857,0.40542856,31.857143,0.37214285,4.785714,11.447857,0.40542856,31.857143,0.37214285,4.785714,11.447857,0.40542856,31.857143,0.37214285,4.785714,11.447857
0.30085716,24.485714,0.3892857,3.5285716,4.5392857,0.30085716,24.485714,0.3892857,3.5285716,4.5392857,0.30085716,24.485714,0.3892857,3.5285716,4.5392857,0.30085716,24.485714,0.3892857,3.5285716,4.5392857
0.398,20.485714,0.0021428515,8.671429,7.659286,0.398,20.485714,0.0021428515,8.671429,7.659286,0.398,20.485714,0.0021428515,8.671429,7.659286,0.398,20.485714,0.0021428515,8.671429,7.659286
0.42257142,29.971428,0.275,7.2999997,13.063572,0.42257142,29.971428,0.275,7.2999997,13.063572,0.42257142,29.971428,0.275,7.2999997,13.063572,0.42257142,29.971428,0.275,7.2999997,13.063572
0.43742856,20.714285,0.1492857,3.2142859,5.430714,0.43742856,20.714285,0.1492857,3.2142859,5.430714,0.43742856,20.714285,0.1492857,3.2142859,5.430714,0.43742856,20.714285,0.1492857,3.2142859,5.430714
0.4437143,22.714287,0.097857155,2.1571429,4.706428,0.4437143,22.714287,0.097857155,2.1571429,4.706428,0.4437143,22.714287,0.097857155,2.1571429,4.706428,0.4437143,22.714287,0.097857155,2.1571429,4.706428
0.36085713,34.942856,0.26785713,5.642857,10.667857,0.36085713,34.942856,0.26785713,5.642857,10.667857,0.36085713,34.942856,0.26785713,5.642857,10.667857,0.36085713,34.942856,0.26785713,5.642857,10.667857
0.49114284,26.885714,0.4407143,6.1,9.386429,0.49114284,26.885714,0.4407143,6.1,9.386429,0.49114284,26.885714,0.4407143,6.1,9.386429,0.49114284,26.885714,0.4407143,6.1,9.386429
0.46942857,32.942856,0.4864286,3.8714287,6.0435715,0.46942857,32.942856,0.4864286,3.8714287,6.0435715,0.46942857,32.942856,0.4864286,3.8714287,6.0435715,0.46942857,32.942856,0.4864286,3.8714287,6.0435715
0.48942858,21.685715,0.029285705,7.8142858,19.91643,0.48942858,21.685715,0.029285705,7.8142858,19.91643,0.48942858,21.685715,0.029285705,7.8142858,19.91643,0.48942858,21.685715,0.029285705,7.8142858,19.91643
0.49914286,23.22857,0.110714294,1.9857143,16.517857,0.49914286,23.22857,0.110714294,1.9857143,16.517857,0.49914286,23.22857,0.110714294,1.9857143,16.517857,0.49914286,23.22857,0.110714294,1.9857143,16.517857
0.41057143,36.6,0.17214286,8.385715,13.899286,0.41057143,36.6,0.17214286,8.385715,13.899286,0.41057143,36.6,0.17214286,8.385715,13.899286,0.41057143,36.6,0.17214286,8.385715,13.899286
0.3557143,36.142857,0.40071428,5.042857,10.277857,0.3557143,36.142857,0.40071428,5.042857,10.277857,0.3557143,36.142857,0.40071428,5.042857,10.277857,0.3557143,36.142857,0.40071428,5.042857,10.277857
0.3397143,35.114285,0.27357143,4.9857144,1.1407143,0.3397143,35.114285,0.27357143,4.9857144,1.1407143,0.3397143,35.114285,0.27357143,4.9857144,1.1407143,0.3397143,35.114285,0.27357143,4.9857144,1.1407143
0.3597143,20.257143,0.135,2.1285715,4.372143,0.3597143,20.257143,0.135,2.1285715,4.372143,0.3597143,20.257143,0.135,2.1285715,4.372143,0.3597143,20.257143,0.135,2.1285715,4.372143
0.34028572,21.4,0.07214286,7.785714,11.169286,0.34028572,21.4,0.07214286,7.785714,11.169286,0.34028572,21.4,0.07214286,7.785714,11.169286,0.34028572,21.4,0.07214286,7.785714,11.169286
0.482,34.657143,0.4707143,9.8714285,17.130714,0.482,34.657143,0.4707143,9.8714285,17.130714,0.482,34.657143,0.4707143,9.8714285,17.130714,0.482,34.657143,0.4707143,9.8714285,17.130714
0.40942857,24.314285,0.25642857,4.3857145,2.477857,0.40942857,24.314285,0.25642857,4.3857145,2.477857,0.40942857,24.314285,0.25642857,4.3857145,2.477857,0.40942857,24.314285,0.25642857,4.3857145,2.477857
0.36371428,21.8,0.12785713,2.2142859,10.333571,0.36371428,21.8,0.12785713,2.2142859,10.333571,0.36371428,21.8,0.12785713,2.2142859,10.333571,0.36371428,21.8,0.12785713,2.2142859,10.333571
0.36485714,25.22857,0.44642857,0.9285711,12.896429,0.36485714,25.22857,0.44642857,0.9285711,12.896429,0.36485714,25.22857,0.44642857,0.9285711,12.896429,0.36485714,25.22857,0.44642857,0.9285711,12.896429
0.34428573,33.4,0.34642857,1.042857,16.072144,0.34428573,33.4,0.34642857,1.042857,16.072144,0.34428573,33.4,0.34642857,1.042857,16.072144,0.34428573,33.4,0.34642857,1.042857,16.072144
0.3454286,23.171429,0.3292857,4.242857,18.802143,0.3454286,23.171429,0.3292857,4.242857,18.802143,0.3454286,23.171429,0.3292857,4.242857,18.802143,0.3454286,23.171429,0.3292857,4.242857,18.802143
0.35057142,37.114285,0.4107143,2.7,12.172143,0.35057142,37.114285,0.4107143,2.7,12.172143,0.35057142,37.114285,0.4107143,2.7,12.172143,0.35057142,37.114285,0.4107143,2.7,12.172143
0.48314285,33.57143,0.10357142,7.642857,9.052143,0.48314285,33.57143,0.10357142,7.642857,9.052143,0.48314285,33.57143,0.10357142,7.642857,9.052143,0.48314285,33.57143,0.10357142,7.642857,9.052143
0.45114285,21.914286,0.3235714,2.7857144,4.093571,0.45114285,21.914286,0.3235714,2.7857144,4.093571,0.45114285,21.914286,0.3235714,2.7857144,4.093571,0.45114285,21.914286,0.3235714,2.7857144,4.093571
0.4962857,35.914284,0.086428575,2.6714287,11.726429,0.4962857,35.914284,0.086428575,2.6714287,11.726429,0.4962857,35.914284,0.086428575,2.6714287,11.726429,0.4962857,35.914284,0.086428575,2.6714287,11.726429
0.454,37.857143,0.4392857,5.5857143,7.715,0.454,37.857143,0.4392857,5.5857143,7.715,0.454,37.857143,0.4392857,5.5857143,7.715,0.454,37.857143,0.4392857,5.5857143,7.715
0.3837143,36.714287,0.22642857,1.9000002,13.732142,0.3837143,36.714287,0.22642857,1.9000002,13.732142,0.3837143,36.714287,0.22642857,1.9000002,13.732142,0.3837143,36.714287,0.22642857,1.9000002,13.732142
0.32542858,35.685715,0.17071429,8.157143,16.295,0.32542858,35.685715,0.17071429,8.157143,16.295,0.32542858,35.685715,0.17071429,8.157143,16.295,0.32542858,35.685715,0.17071429,8.157143,16.295
0.40428573,25.8,0.06357143,8.5,15.125,0.40428573,25.8,0.06357143,8.5,15.125,0.40428573,25.8,0.06357143,8.5,15.125,0.40428573,25.8,0.06357143,8.5,15.125
0.4477143,32.2,0.13357143,9.728571,2.8121428,0.4477143,32.2,0.13357143,9.728571,2.8121428,0.4477143,32.2,0.13357143,9.728571,2.8121428,0.4477143,32.2,0.13357143,9.728571,2.8121428
0.42714286,32.885715,0.21214285,4.3285713,15.849286,0.42714286,32.885715,0.21214285,4.3285713,15.849286,0.42714286,32.885715,0.21214285,4.3285713,15.849286,0.42714286,32.885715,0.21214285,4.3285713,15.849286
0.30142856,24.714285,0.40214285,1.7857143,14.400714,0.30142856,24.714285,0.40214285,1.7857143,14.400714,0.30142856,24.714285,0.40214285,1.7857143,14.400714,0.30142856,24.714285,0.40214285,1.7857143,14.400714
0.37914285,26.257143,0.33357143,3.1571429,18.857857,0.37914285,26.257143,0.33357143,3.1571429,18.857857,0.37914285,26.257143,0.33357143,3.1571429,18.857857,0.37914285,26.257143,0.33357143,3.1571429,18.857857
0.442,27.22857,0.19928572,7.5571427,14.679286,0.442,27.22857,0.19928572,7.5571427,14.679286,0.442,27.22857,0.19928572,7.5571427,14.679286,0.442,27.22857,0.19928572,7.5571427,14.679286
0.34142858,29.457144,0.46642858,4.7285714,9.609285,0.34142858,29.457144,0.46642858,4.7285714,9.609285,0.34142858,29.457144,0.46642858,4.7285714,9.609285,0.34142858,29.457144,0.46642858,4.7285714,9.609285
0.31057143,31.0,0.24214286,5.4428573,15.347857,0.31057143,31.0,0.24214286,5.4428573,15.347857,0.31057143,31.0,0.24214286,5.4428573,15.347857,0.31057143,31.0,0.24214286,5.4428573,15.347857
0.354,20.428572,0.16499999,0.32857168,17.019285,0.354,20.428572,0.16499999,0.32857168,17.019285,0.354,20.428572,0.16499999,0.32857168,17.019285,0.354,20.428572,0.16499999,0.32857168,17.019285
0.34771428,20.37143,0.06071428,3.357143,8.383572,0.34771428,20.37143,0.06071428,3.357143,8.383572,0.34771428,20.37143,0.06071428,3.357143,8.383572,0.34771428,20.37143,0.06071428,3.357143,8.383572
0.42142856,31.057142,0.13785714,3.7285714,6.712143,0.42142856,31.057142,0.13785714,3.7285714,6.712143,0.42142856,31.057142,0.13785714,3.7285714,6.712143,0.42142856,31.057142,0.13785714,3.7285714,6.712143
0.44657144,25.914286,0.31071427,5.0142856,3.6478572,0.44657144,25.914286,0.31071427,5.0142856,3.6478572,0.44657144,25.914286,0.31071427,5.0142856,3.6478572,0.44657144,25.914286,0.31071427,5.0142856,3.6478572
0.3922857,31.4,0.32642856,9.157143,19.470715,0.3922857,31.4,0.32642856,9.157143,19.470715,0.3922857,31.4,0.32642856,9.157143,19.470715,0.3922857,31.4,0.32642856,9.157143,19.470715
0.42085713,34.25714,0.3507143,1.9285713,11.0578575,0.42085713,34.25714,0.3507143,1.9285713,11.0578575,0.42085713,34.25714,0.3507143,1.9285713,11.0578575,0.42085713,34.25714,0.3507143,1.9285713,11.0578575
0.44485715,21.514286,0.49642858,0.6142858,17.57643,0.44485715,21.514286,0.49642858,0.6142858,17.57643,0.44485715,21.514286,0.49642858,0.6142858,17.57643,0.44485715,21.514286,0.49642858,0.6142858,17.57643
0.32485715,28.77143,0.005,9.614285,1.8092858,0.32485715,28.77143,0.005,9.614285,1.8092858,0.32485715,28.77143,0.005,9.614285,1.8092858,0.32485715,28.77143,0.005,9.614285,1.8092858
0.4157143,27.0,0.31357142,4.7,8.773571,0.4157143,27.0,0.31357142,4.7,8.773571,0.4157143,27.0,0.31357142,4.7,8.773571,0.4157143,27.0,0.31357142,4.7,8.773571
0.45171428,20.657143,0.100714274,7.2714286,11.670714,0.45171428,20.657143,0.100714274,7.2714286,11.670714,0.45171428,20.657143,0.100714274,7.2714286,11.670714,0.45171428,20.657143,0.100714274,7.2714286,11.670714
0.4877143,21.0,0.4307143,6.957143,12.450714,0.4877143,21.0,0.4307143,6.957143,12.450714,0.4877143,21.0,0.4307143,6.957143,12.450714,0.4877143,21.0,0.4307143,6.957143,12.450714
