0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.2673618,-1.4910592,0.2954552,1.2990866,-1.2863643,-0.2673618,-1.4910592,0.2954552,1.2990866,-1.2863643,-0.2673618,-1.4910592,0.2954552,1.2990866,-1.2863643,-0.2673618,-1.4910592,0.2954552,1.2990866,-1.2863643
-1.1332778,1.5856037,-0.06133432,-0.80350965,0.42046714,-1.1332778,1.5856037,-0.06133432,-0.80350965,0.42046714,-1.1332778,1.5856037,-0.06133432,-0.80350965,0.42046714,-1.1332778,1.5856037,-0.06133432,-0.80350965,0.42046714
-1.4318695,-1.2338463,-1.3596517,1.6248409,0.35840055,-1.4318695,-1.2338463,-1.3596517,1.6248409,0.35840055,-1.4318695,-1.2338463,-1.3596517,1.6248409,0.35840055,-1.4318695,-1.2338463,-1.3596517,1.6248409,0.35840055
0.11085442,0.3490028,-1.0920595,1.3583146,-0.045032352,0.11085442,0.3490028,-1.0920595,1.3583146,-0.045032352,0.11085442,0.3490028,-1.0920595,1.3583146,-0.045032352,0.11085442,0.3490028,-1.0920595,1.3583146,-0.045032352
-0.3569393,-1.3822384,1.346002,0.26259547,-0.80017596,-0.3569393,-1.3822384,1.346002,0.26259547,-0.80017596,-0.3569393,-1.3822384,1.346002,0.26259547,-0.80017596,-0.3569393,-1.3822384,1.346002,0.26259547,-0.80017596
-0.39675152,0.7743935,-1.0821487,1.3978,1.3721551,-0.39675152,0.7743935,-1.0821487,1.3978,1.3721551,-0.39675152,0.7743935,-1.0821487,1.3978,1.3721551,-0.39675152,0.7743935,-1.0821487,1.3978,1.3721551
-1.2228553,-0.17531593,0.06750633,0.509379,0.6273558,-1.2228553,-0.17531593,0.06750633,0.509379,0.6273558,-1.2228553,-0.17531593,0.06750633,0.509379,0.6273558,-1.2228553,-0.17531593,0.06750633,0.509379,0.6273558
1.1360193,0.9722496,-1.666887,-0.29019976,-1.3794643,1.1360193,0.9722496,-1.666887,-0.29019976,-1.3794643,1.1360193,0.9722496,-1.666887,-0.29019976,-1.3794643,1.1360193,0.9722496,-1.666887,-0.29019976,-1.3794643
-1.2527145,-0.06649506,0.22607943,0.6969346,-1.2967088,-1.2527145,-0.06649506,0.22607943,0.6969346,-1.2967088,-1.2527145,-0.06649506,0.22607943,0.6969346,-1.2967088,-1.2527145,-0.06649506,0.22607943,0.6969346,-1.2967088
-0.46642292,-0.35338646,0.11706042,-0.7442816,-1.1932645,-0.46642292,-0.35338646,0.11706042,-0.7442816,-1.1932645,-0.46642292,-0.35338646,0.11706042,-0.7442816,-1.1932645,-0.46642292,-0.35338646,0.11706042,-0.7442816,-1.1932645
-0.22754955,-1.0162045,-1.4686707,-0.50736934,1.4549105,-0.22754955,-1.0162045,-1.4686707,-0.50736934,1.4549105,-0.22754955,-1.0162045,-1.4686707,-0.50736934,1.4549105,-0.22754955,-1.0162045,-1.4686707,-0.50736934,1.4549105
-0.6157188,1.6944245,-0.19017498,-0.30994245,-0.7484538,-0.6157188,1.6944245,-0.19017498,-0.30994245,-0.7484538,-0.6157188,1.6944245,-0.19017498,-0.30994245,-0.7484538,-0.6157188,1.6944245,-0.19017498,-0.30994245,-0.7484538
-1.3422921,1.1305345,1.5243968,1.0917883,0.25495622,-1.3422921,1.1305345,1.5243968,1.0917883,0.25495622,-1.3422921,1.1305345,1.5243968,1.0917883,0.25495622,-1.3422921,1.1305345,1.5243968,1.0917883,0.25495622
0.20043193,1.6053892,-0.28928316,1.6840689,-1.3380865,0.20043193,1.6053892,-0.28928316,1.6840689,-1.3380865,0.20043193,1.6053892,-0.28928316,1.6840689,-1.3380865,0.20043193,1.6053892,-0.28928316,1.6840689,-1.3380865
0.30991557,0.44793087,1.5838617,-1.7412872,-1.6380751,0.30991557,0.44793087,1.5838617,-1.7412872,-1.6380751,0.30991557,0.44793087,1.5838617,-1.7412872,-1.6380751,0.30991557,0.44793087,1.5838617,-1.7412872,-1.6380751
-1.6607898,-1.0260973,-0.83437824,-1.5142463,0.97906655,-1.6607898,-1.0260973,-0.83437824,-1.5142463,0.97906655,-1.6607898,-1.0260973,-0.83437824,-1.5142463,0.97906655,-1.6607898,-1.0260973,-0.83437824,-1.5142463,0.97906655
0.28005642,-1.451488,-0.903754,0.30208084,-0.18985443,0.28005642,-1.451488,-0.903754,0.30208084,-0.18985443,0.28005642,-1.451488,-0.903754,0.30208084,-0.18985443,0.28005642,-1.451488,-0.903754,0.30208084,-0.18985443
0.54878896,-0.22477996,-0.42803463,0.4304083,0.07910085,0.54878896,-0.22477996,-0.42803463,0.4304083,0.07910085,0.54878896,-0.22477996,-0.42803463,0.4304083,0.07910085,0.54878896,-0.22477996,-0.42803463,0.4304083,0.07910085
-1.1830431,-1.6295586,1.296448,-1.7116733,-1.4311864,-1.1830431,-1.6295586,1.296448,-1.7116733,-1.4311864,-1.1830431,-1.6295586,1.296448,-1.7116733,-1.4311864,-1.1830431,-1.6295586,1.296448,-1.7116733,-1.4311864
0.48907062,0.8733216,0.6026906,1.2299871,1.6928325,0.48907062,0.8733216,0.6026906,1.2299871,1.6928325,0.48907062,0.8733216,0.6026906,1.2299871,1.6928325,0.48907062,0.8733216,0.6026906,1.2299871,1.6928325
-1.7105552,0.69525105,-0.4181238,-0.6850535,1.3824995,-1.7105552,0.69525105,-0.4181238,-0.6850535,1.3824995,-1.7105552,0.69525105,-0.4181238,-0.6850535,1.3824995,-1.7105552,0.69525105,-0.4181238,-0.6850535,1.3824995
-0.32708013,-0.34349364,0.48376074,1.0819169,1.4859438,-0.32708013,-0.34349364,0.48376074,1.0819169,1.4859438,-0.32708013,-0.34349364,0.48376074,1.0819169,1.4859438,-0.32708013,-0.34349364,0.48376074,1.0819169,1.4859438
-1.4617287,0.8436431,0.92974764,1.0424316,-1.5346308,-1.4617287,0.8436431,0.92974764,1.0424316,-1.5346308,-1.4617287,0.8436431,0.92974764,1.0424316,-1.5346308,-1.4617287,0.8436431,0.92974764,1.0424316,-1.5346308
-1.6110246,0.062111422,-1.6867087,-0.06315886,0.24461178,-1.6110246,0.062111422,-1.6867087,-0.06315886,0.24461178,-1.6110246,0.062111422,-1.6867087,-0.06315886,0.24461178,-1.6110246,0.062111422,-1.6867087,-0.06315886,0.24461178
-1.5413531,-0.7392059,-1.1713461,1.0226889,1.6514547,-1.5413531,-0.7392059,-1.1713461,1.0226889,1.6514547,-1.5413531,-0.7392059,-1.1713461,1.0226889,1.6514547,-1.5413531,-0.7392059,-1.1713461,1.0226889,1.6514547
1.6535784,-0.2544584,0.6621555,-1.504375,1.3514662,1.6535784,-0.2544584,0.6621555,-1.504375,1.3514662,1.6535784,-0.2544584,0.6621555,-1.504375,1.3514662,1.6535784,-0.2544584,0.6621555,-1.504375,1.3514662
1.5739539,0.56664455,1.6829699,1.6741976,1.5997325,1.5739539,0.56664455,1.6829699,1.6741976,1.5997325,1.5739539,0.56664455,1.6829699,1.6741976,1.5997325,1.5739539,0.56664455,1.6829699,1.6741976,1.5997325
-1.5214471,1.1206417,0.28554437,-1.6820592,0.3377117,-1.5214471,1.1206417,0.28554437,-1.6820592,0.3377117,-1.5214471,1.1206417,0.28554437,-1.6820592,0.3377117,-1.5214471,1.1206417,0.28554437,-1.6820592,0.3377117
-0.5759066,-0.0071382234,-0.4577671,0.9042328,0.048067547,-0.5759066,-0.0071382234,-0.4577671,0.9042328,0.048067547,-0.5759066,-0.0071382234,-0.4577671,0.9042328,0.048067547,-0.5759066,-0.0071382234,-0.4577671,0.9042328,0.048067547
1.5341417,-0.44242173,-0.37848055,0.5192504,-1.4415308,1.5341417,-0.44242173,-0.37848055,0.5192504,-1.4415308,1.5341417,-0.44242173,-0.37848055,0.5192504,-1.4415308,1.5341417,-0.44242173,-0.37848055,0.5192504,-1.4415308
-0.27731484,-0.036816645,-1.3001868,-1.1193926,1.5686992,-0.27731484,-0.036816645,-1.3001868,-1.1193926,1.5686992,-0.27731484,-0.036816645,-1.3001868,-1.1193926,1.5686992,-0.27731484,-0.036816645,-1.3001868,-1.1193926,1.5686992
1.6834375,-1.2833103,-1.5479572,0.52912176,-1.1518867,1.6834375,-1.2833103,-1.5479572,0.52912176,-1.1518867,1.6834375,-1.2833103,-1.5479572,0.52912176,-1.1518867,1.6834375,-1.2833103,-1.5479572,0.52912176,-1.1518867
-0.45646986,1.4075332,0.14679289,-1.218106,-1.5553197,-0.45646986,1.4075332,0.14679289,-1.218106,-1.5553197,-0.45646986,1.4075332,0.14679289,-1.218106,-1.5553197,-0.45646986,1.4075332,0.14679289,-1.218106,-1.5553197
-1.4119635,1.724103,1.5937725,1.6939403,1.2893995,-1.4119635,1.724103,1.5937725,1.6939403,1.2893995,-1.4119635,1.724103,1.5937725,1.6939403,1.2893995,-1.4119635,1.724103,1.5937725,1.6939403,1.2893995
-0.40670457,0.54685897,0.27563354,1.1214024,0.5239115,-0.40670457,0.54685897,0.27563354,1.1214024,0.5239115,-0.40670457,0.54685897,0.27563354,1.1214024,0.5239115,-0.40670457,0.54685897,0.27563354,1.1214024,0.5239115
-1.3024797,-1.0557758,-1.4785815,-0.62582546,-0.37605423,-1.3024797,-1.0557758,-1.4785815,-0.62582546,-0.37605423,-1.3024797,-1.0557758,-1.4785815,-0.62582546,-0.37605423,-1.3024797,-1.0557758,-1.4785815,-0.62582546,-0.37605423
1.3947989,-0.36327925,-0.011780225,-0.46788394,0.6480447,1.3947989,-0.36327925,-0.011780225,-0.46788394,0.6480447,1.3947989,-0.36327925,-0.011780225,-0.46788394,0.6480447,1.3947989,-0.36327925,-0.011780225,-0.46788394,0.6480447
1.0464418,0.24018195,-1.5776896,1.1016597,0.5342559,1.0464418,0.24018195,-1.5776896,1.1016597,0.5342559,1.0464418,0.24018195,-1.5776896,1.1016597,0.5342559,1.0464418,0.24018195,-1.5776896,1.1016597,0.5342559
-1.2427614,-1.500952,1.187429,1.4767708,-0.38639864,-1.2427614,-1.500952,1.187429,1.4767708,-0.38639864,-1.2427614,-1.500952,1.187429,1.4767708,-0.38639864,-1.2427614,-1.500952,1.187429,1.4767708,-0.38639864
1.1260663,0.27975318,0.909926,-1.1983634,0.8963111,1.1260663,0.27975318,0.909926,-1.1983634,0.8963111,1.1260663,0.27975318,0.909926,-1.1983634,0.8963111,1.1260663,0.27975318,0.909926,-1.1983634,0.8963111
-0.43656376,0.46771652,0.84055024,1.5656128,0.21357848,-0.43656376,0.46771652,0.84055024,1.5656128,0.21357848,-0.43656376,0.46771652,0.84055024,1.5656128,0.21357848,-0.43656376,0.46771652,0.84055024,1.5656128,0.21357848
1.245503,0.5765374,-1.0722378,0.11452532,-0.4381208,1.245503,0.5765374,-1.0722378,0.11452532,-0.4381208,1.245503,0.5765374,-1.0722378,0.11452532,-0.4381208,1.245503,0.5765374,-1.0722378,0.11452532,-0.4381208
0.9469113,-0.580921,-0.26946154,-1.1391354,1.2480218,0.9469113,-0.580921,-0.26946154,-1.1391354,1.2480218,0.9469113,-0.580921,-0.26946154,-1.1391354,1.2480218,0.9469113,-0.580921,-0.26946154,-1.1391354,1.2480218
0.13076054,-1.1151326,1.4054669,-0.5468547,-0.3139876,0.13076054,-1.1151326,1.4054669,-0.5468547,-0.3139876,0.13076054,-1.1151326,1.4054669,-0.5468547,-0.3139876,0.13076054,-1.1151326,1.4054669,-0.5468547,-0.3139876
0.43930534,1.160213,-0.8641107,-0.18161498,0.9066555,0.43930534,1.160213,-0.8641107,-0.18161498,0.9066555,0.43930534,1.160213,-0.8641107,-0.18161498,0.9066555,0.43930534,1.160213,-0.8641107,-0.18161498,0.9066555
1.7132967,-0.4325289,0.2062578,-0.7738956,-0.47949857,1.7132967,-0.4325289,0.2062578,-0.7738956,-0.47949857,1.7132967,-0.4325289,0.2062578,-0.7738956,-0.47949857,1.7132967,-0.4325289,0.2062578,-0.7738956,-0.47949857
-0.07825368,1.2690338,1.3856453,0.88449013,0.20323405,-0.07825368,1.2690338,1.3856453,0.88449013,0.20323405,-0.07825368,1.2690338,1.3856453,0.88449013,0.20323405,-0.07825368,1.2690338,1.3856453,0.88449013,0.20323405
-0.9143105,0.66557264,-1.2209002,0.045425914,0.51356703,-0.9143105,0.66557264,-1.2209002,0.045425914,0.51356703,-0.9143105,0.66557264,-1.2209002,0.045425914,0.51356703,-0.9143105,0.66557264,-1.2209002,0.045425914,0.51356703
-0.4465168,-1.194275,-0.47758874,-0.033544835,1.5583549,-0.4465168,-1.194275,-0.47758874,-0.033544835,1.5583549,-0.4465168,-1.194275,-0.47758874,-0.033544835,1.5583549,-0.4465168,-1.194275,-0.47758874,-0.033544835,1.5583549
0.35968086,1.4273188,-1.4191166,-0.04341618,1.0928553,0.35968086,1.4273188,-1.4191166,-0.04341618,1.0928553,0.35968086,1.4273188,-1.4191166,-0.04341618,1.0928553,0.35968086,1.4273188,-1.4191166,-0.04341618,1.0928553
0.70803785,-1.5108448,0.5729581,-1.0206792,-0.77948713,0.70803785,-1.5108448,0.5729581,-1.0206792,-0.77948713,0.70803785,-1.5108448,0.5729581,-1.0206792,-0.77948713,0.70803785,-1.5108448,0.5729581,-1.0206792,-0.77948713
-1.1929961,-0.91727644,-0.8244674,-1.6228311,1.3411217,-1.1929961,-0.91727644,-0.8244674,-1.6228311,1.3411217,-1.1929961,-0.91727644,-0.8244674,-1.6228311,1.3411217,-1.1929961,-0.91727644,-0.8244674,-1.6228311,1.3411217
-0.14792508,-0.21488717,-0.7650025,-0.5369834,-0.7174205,-0.14792508,-0.21488717,-0.7650025,-0.5369834,-0.7174205,-0.14792508,-0.21488717,-0.7650025,-0.5369834,-0.7174205,-0.14792508,-0.21488717,-0.7650025,-0.5369834,-0.7174205
1.5640008,-1.6691297,1.6631483,1.4668994,0.13082302,1.5640008,-1.6691297,1.6631483,1.4668994,0.13082302,1.5640008,-1.6691297,1.6631483,1.4668994,0.13082302,1.5640008,-1.6691297,1.6631483,1.4668994,0.13082302
0.42935225,0.13136107,0.4044742,-1.6721878,1.061822,0.42935225,0.13136107,0.4044742,-1.6721878,1.061822,0.42935225,0.13136107,0.4044742,-1.6721878,1.061822,0.42935225,0.13136107,0.4044742,-1.6721878,1.061822
1.5241886,-0.75899154,1.455021,0.44027966,1.444566,1.5241886,-0.75899154,1.455021,0.44027966,1.444566,1.5241886,-0.75899154,1.455021,0.44027966,1.444566,1.5241886,-0.75899154,1.455021,0.44027966,1.444566
0.05113606,-1.2635247,-0.22981825,0.5883498,-0.40708753,0.05113606,-1.2635247,-0.22981825,0.5883498,-0.40708753,0.05113606,-1.2635247,-0.22981825,0.5883498,-0.40708753,0.05113606,-1.2635247,-0.22981825,0.5883498,-0.40708753
0.45921144,-1.2932031,-1.2010785,0.21323875,0.63770026,0.45921144,-1.2932031,-1.2010785,0.21323875,0.63770026,0.45921144,-1.2932031,-1.2010785,0.21323875,0.63770026,0.45921144,-1.2932031,-1.2010785,0.21323875,0.63770026
-1.0735594,-1.0359901,1.2667155,-1.6623166,-0.32433206,-1.0735594,-1.0359901,1.2667155,-1.6623166,-0.32433206,-1.0735594,-1.0359901,1.2667155,-1.6623166,-0.32433206,-1.0735594,-1.0359901,1.2667155,-1.6623166,-0.32433206
1.5142355,1.615282,1.5541292,-0.94170845,1.3100884,1.5142355,1.615282,1.5541292,-0.94170845,1.3100884,1.5142355,1.615282,1.5541292,-0.94170845,1.3100884,1.5142355,1.615282,1.5541292,-0.94170845,1.3100884
1.2554561,1.1404274,-1.5876005,1.1608877,-1.5139419,1.2554561,1.1404274,-1.5876005,1.1608877,-1.5139419,1.2554561,1.1404274,-1.5876005,1.1608877,-1.5139419,1.2554561,1.1404274,-1.5876005,1.1608877,-1.5139419
-0.6654841,-0.18520874,0.027863055,-1.7215446,0.679078,-0.6654841,-0.18520874,0.027863055,-1.7215446,0.679078,-0.6654841,-0.18520874,0.027863055,-1.7215446,0.679078,-0.6654841,-0.18520874,0.027863055,-1.7215446,0.679078
0.17057276,1.6647462,1.7027916,-0.41852722,0.38943386,0.17057276,1.6647462,1.7027916,-0.41852722,0.38943386,0.17057276,1.6647462,1.7027916,-0.41852722,0.38943386,0.17057276,1.6647462,1.7027916,-0.41852722,0.38943386
0.44925836,0.70514387,-0.5568753,-1.7018019,-1.731175,0.44925836,0.70514387,-0.5568753,-1.7018019,-1.731175,0.44925836,0.70514387,-0.5568753,-1.7018019,-1.731175,0.44925836,0.70514387,-0.5568753,-1.7018019,-1.731175
1.763062,-1.1052397,-0.7154484,0.57847846,0.02737868,1.763062,-1.1052397,-0.7154484,0.57847846,0.02737868,1.763062,-1.1052397,-0.7154484,0.57847846,0.02737868,1.763062,-1.1052397,-0.7154484,0.57847846,0.02737868
-1.1531839,1.5559253,1.4748427,1.368186,0.7204557,-1.1531839,1.5559253,1.4748427,1.368186,0.7204557,-1.1531839,1.5559253,1.4748427,1.368186,0.7204557,-1.1531839,1.5559253,1.4748427,1.368186,0.7204557
-0.12801898,-0.056602255,0.93965846,-0.37904185,-0.9863758,-0.12801898,-0.056602255,0.93965846,-0.37904185,-0.9863758,-0.12801898,-0.056602255,0.93965846,-0.37904185,-0.9863758,-0.12801898,-0.056602255,0.93965846,-0.37904185,-0.9863758
-0.02848839,-0.8084556,0.9793017,-0.90222305,-0.44846526,-0.02848839,-0.8084556,0.9793017,-0.90222305,-0.44846526,-0.02848839,-0.8084556,0.9793017,-0.90222305,-0.44846526,-0.02848839,-0.8084556,0.9793017,-0.90222305,-0.44846526
0.12080746,0.3292172,0.85046107,-0.09277289,0.14116745,0.12080746,0.3292172,0.85046107,-0.09277289,0.14116745,0.12080746,0.3292172,0.85046107,-0.09277289,0.14116745,0.12080746,0.3292172,0.85046107,-0.09277289,0.14116745
-1.700602,-0.94695485,0.96939087,-0.527112,-1.1415423,-1.700602,-0.94695485,0.96939087,-0.527112,-1.1415423,-1.700602,-0.94695485,0.96939087,-0.527112,-1.1415423,-1.700602,-0.94695485,0.96939087,-0.527112,-1.1415423
-0.008582277,-1.6394514,-1.7164412,1.2497299,-0.562254,-0.008582277,-1.6394514,-1.7164412,1.2497299,-0.562254,-0.008582277,-1.6394514,-1.7164412,1.2497299,-0.562254,-0.008582277,-1.6394514,-1.7164412,1.2497299,-0.562254
0.4193992,0.0027545837,0.17652534,0.7759053,0.44115603,0.4193992,0.0027545837,0.17652534,0.7759053,0.44115603,0.4193992,0.0027545837,0.17652534,0.7759053,0.44115603,0.4193992,0.0027545837,0.17652534,0.7759053,0.44115603
0.67817867,-1.5998801,-0.6956268,-0.63569677,-0.97603136,0.67817867,-1.5998801,-0.6956268,-0.63569677,-0.97603136,0.67817867,-1.5998801,-0.6956268,-0.63569677,-0.97603136,0.67817867,-1.5998801,-0.6956268,-0.63569677,-0.97603136
0.7876623,-1.2536318,-1.0524162,-1.0009365,-1.110509,0.7876623,-1.2536318,-1.0524162,-1.0009365,-1.110509,0.7876623,-1.2536318,-1.0524162,-1.0009365,-1.110509,0.7876623,-1.2536318,-1.0524162,-1.0009365,-1.110509
-0.65553105,0.8634288,0.12697124,0.20336741,-0.0036546206,-0.65553105,0.8634288,0.12697124,0.20336741,-0.0036546206,-0.65553105,0.8634288,0.12697124,0.20336741,-0.0036546206,-0.65553105,0.8634288,0.12697124,0.20336741,-0.0036546206
1.6137661,-0.531457,1.3261805,0.3613089,-0.24157658,1.6137661,-0.531457,1.3261805,0.3613089,-0.24157658,1.6137661,-0.531457,1.3261805,0.3613089,-0.24157658,1.6137661,-0.531457,1.3261805,0.3613089,-0.24157658
1.2355499,0.51718056,1.6433266,-0.40865588,-0.8622426,1.2355499,0.51718056,1.6433266,-0.40865588,-0.8622426,1.2355499,0.51718056,1.6433266,-0.40865588,-0.8622426,1.2355499,0.51718056,1.6433266,-0.40865588,-0.8622426
1.5839069,-1.4317024,-1.5281357,0.9535895,1.7135214,1.5839069,-1.4317024,-1.5281357,0.9535895,1.7135214,1.5839069,-1.4317024,-1.5281357,0.9535895,1.7135214,1.5839069,-1.4317024,-1.5281357,0.9535895,1.7135214
1.753109,-1.1645966,-0.96321887,-1.0601646,1.0825108,1.753109,-1.1645966,-0.96321887,-1.0601646,1.0825108,1.753109,-1.1645966,-0.96321887,-1.0601646,1.0825108,1.753109,-1.1645966,-0.96321887,-1.0601646,1.0825108
0.210385,1.1503202,-0.53705364,1.1510164,0.59632254,0.210385,1.1503202,-0.53705364,1.1510164,0.59632254,0.210385,1.1503202,-0.53705364,1.1510164,0.59632254,0.210385,1.1503202,-0.53705364,1.1510164,0.59632254
-0.74510854,1.0711777,1.0486774,-0.0039308043,-0.07606565,-0.74510854,1.0711777,1.0486774,-0.0039308043,-0.07606565,-0.74510854,1.0711777,1.0486774,-0.0039308043,-0.07606565,-0.74510854,1.0711777,1.0486774,-0.0039308043,-0.07606565
-1.0237942,0.8931072,0.16661453,-0.023673492,-1.7725527,-1.0237942,0.8931072,0.16661453,-0.023673492,-1.7725527,-1.0237942,0.8931072,0.16661453,-0.023673492,-1.7725527,-1.0237942,0.8931072,0.16661453,-0.023673492,-1.7725527
-0.67543715,-1.6790226,-0.79473495,-1.0108079,-1.1725756,-0.67543715,-1.6790226,-0.79473495,-1.0108079,-1.1725756,-0.67543715,-1.6790226,-0.79473495,-1.0108079,-1.1725756,-0.67543715,-1.6790226,-0.79473495,-1.0108079,-1.1725756
-1.0138412,-1.4811665,-1.230811,0.9437182,0.08944528,-1.0138412,-1.4811665,-1.230811,0.9437182,0.08944528,-1.0138412,-1.4811665,-1.230811,0.9437182,0.08944528,-1.0138412,-1.4811665,-1.230811,0.9437182,0.08944528
1.4545172,0.8139647,1.5343076,1.6643262,1.1962997,1.4545172,0.8139647,1.5343076,1.6643262,1.1962997,1.4545172,0.8139647,1.5343076,1.6643262,1.1962997,1.4545172,0.8139647,1.5343076,1.6643262,1.1962997
0.19047886,-0.9766333,0.047684688,-0.23097171,-1.5242864,0.19047886,-0.9766333,0.047684688,-0.23097171,-1.5242864,0.19047886,-0.9766333,0.047684688,-0.23097171,-1.5242864,0.19047886,-0.9766333,0.047684688,-0.23097171,-1.5242864
-0.60576576,-1.4119167,-0.84428906,-0.9811938,-0.06572122,-0.60576576,-1.4119167,-0.84428906,-0.9811938,-0.06572122,-0.60576576,-1.4119167,-0.84428906,-0.9811938,-0.06572122,-0.60576576,-1.4119167,-0.84428906,-0.9811938,-0.06572122
-0.5858596,-0.81834835,1.3658236,-1.4254043,0.41012272,-0.5858596,-0.81834835,1.3658236,-1.4254043,0.41012272,-0.5858596,-0.81834835,1.3658236,-1.4254043,0.41012272,-0.5858596,-0.81834835,1.3658236,-1.4254043,0.41012272
-0.9441697,0.596323,0.67206633,-1.3859189,0.99975544,-0.9441697,0.596323,0.67206633,-1.3859189,0.99975544,-0.9441697,0.596323,0.67206633,-1.3859189,0.99975544,-0.9441697,0.596323,0.67206633,-1.3859189,0.99975544
-0.9242636,-1.1744894,0.55313647,-0.28032842,1.5066327,-0.9242636,-1.1744894,0.55313647,-0.28032842,1.5066327,-0.9242636,-1.1744894,0.55313647,-0.28032842,1.5066327,-0.9242636,-1.1744894,0.55313647,-0.28032842,1.5066327
-0.83468604,1.2393554,1.1180532,-0.81338096,0.27564508,-0.83468604,1.2393554,1.1180532,-0.81338096,0.27564508,-0.83468604,1.2393554,1.1180532,-0.81338096,0.27564508,-0.83468604,1.2393554,1.1180532,-0.81338096,0.27564508
1.4744233,0.6260014,-1.012773,0.89436144,-0.3036432,1.4744233,0.6260014,-1.012773,0.89436144,-0.3036432,1.4744233,0.6260014,-1.012773,0.89436144,-0.3036432,1.4744233,0.6260014,-1.012773,0.89436144,-0.3036432
0.9170521,-1.3921312,0.5134932,-0.7837669,-1.2242978,0.9170521,-1.3921312,0.5134932,-0.7837669,-1.2242978,0.9170521,-1.3921312,0.5134932,-0.7837669,-1.2242978,0.9170521,-1.3921312,0.5134932,-0.7837669,-1.2242978
1.7033436,1.0316064,-1.1317028,-0.8232523,0.19288962,1.7033436,1.0316064,-1.1317028,-0.8232523,0.19288962,1.7033436,1.0316064,-1.1317028,-0.8232523,0.19288962,1.7033436,1.0316064,-1.1317028,-0.8232523,0.19288962
0.9668174,1.3679619,1.3162695,0.18362471,-0.55190957,0.9668174,1.3679619,1.3162695,0.18362471,-0.55190957,0.9668174,1.3679619,1.3162695,0.18362471,-0.55190957,0.9668174,1.3679619,1.3162695,0.18362471,-0.55190957
-0.2574087,1.1701058,-0.16044252,-1.0897785,0.5652892,-0.2574087,1.1701058,-0.16044252,-1.0897785,0.5652892,-0.2574087,1.1701058,-0.16044252,-1.0897785,0.5652892,-0.2574087,1.1701058,-0.16044252,-1.0897785,0.5652892
